name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
TheBlewish/Automated-AI-Web-Researcher-Ollama,https://github.com/TheBlewish/Automated-AI-Web-Researcher-Ollama,2680,"A python program that turns an LLM, running on Ollama, into an automated researcher, which will with a single query determine focus areas to investigate, do websearches and scrape content from various relevant websites and do research for you all on its own! And more, not limited to but including saving the findings for you!",The MIT License,0,0,8,0,2024-11-20
OpenCoder-llm/OpenCoder-llm,https://github.com/OpenCoder-llm/OpenCoder-llm,1614,The Open Cookbook for Top-Tier Code Large Language Model,The MIT License,0,0,8,0,2024-10-26
lfnovo/open-notebook,https://github.com/lfnovo/open-notebook,1022,An Open Source implementation of Notebook LM with more flexibility and features,The MIT License,0,0,8,0,2024-10-21
OpenBMB/IoA,https://github.com/OpenBMB/IoA,659,"An open-source framework for collaborative AI agents, enabling diverse, distributed agents to team up and tackle complex tasks through internet-like connectivity.",Apache License 2.0,0,0,8,0,2024-07-08
dbos-inc/dbos-transact-py,https://github.com/dbos-inc/dbos-transact-py,563,Ultra-Lightweight Durable Execution in Python,The MIT License,0,0,8,0,2024-07-19
Haiyang-W/TokenFormer,https://github.com/Haiyang-W/TokenFormer,514,[ICLR2025 Spotlight🔥] Official Implementation of TokenFormer: Rethinking Transformer Scaling with Tokenized Model Parameters,Apache License 2.0,0,0,8,0,2024-10-29
openai/SWELancer-Benchmark,https://github.com/openai/SWELancer-Benchmark,477,"This repo contains the dataset and code for the paper ""SWE-Lancer: Can Frontier LLMs Earn $1 Million from Real-World Freelance Software Engineering?""",The MIT License,0,0,8,0,2025-02-18
browser-use/macOS-use,https://github.com/browser-use/macOS-use,467,Make Mac apps accessible for AI agents,The MIT License,0,0,8,0,2025-01-23
huggingface/meshgen,https://github.com/huggingface/meshgen,466,A blender addon for generating meshes with AI,The MIT License,0,0,8,0,2024-10-14
ryanontheinside/ComfyUI_RyanOnTheInside,https://github.com/ryanontheinside/ComfyUI_RyanOnTheInside,418,"Everything-Reactivity in ComfyUI (audio, MIDI, motion, proximity, and more).",The MIT License,0,0,8,0,2024-08-15
kvfrans/shortcut-models,https://github.com/kvfrans/shortcut-models,372,,The MIT License,0,0,8,0,2024-10-01
FunAudioLLM/FunAudioLLM-APP,https://github.com/FunAudioLLM/FunAudioLLM-APP,327,,The MIT License,0,0,8,0,2024-07-03
cnunescoelho/kiroku,https://github.com/cnunescoelho/kiroku,322,Multi-agent that helps you organize and write documents.,Apache License 2.0,0,0,8,0,2024-09-21
coleam00/Archon,https://github.com/coleam00/Archon,300,Archon is an AI agent that is able to create other AI agents using an advanced agentic coding workflow and framework knowledge base to unlock a new frontier of automated agents.,The MIT License,0,0,8,0,2025-02-07
Polymarket/agents,https://github.com/Polymarket/agents,277,Trade autonomously on Polymarket using AI Agents,The MIT License,0,0,8,0,2024-07-03
ByteFlow-AI/TokenFlow,https://github.com/ByteFlow-AI/TokenFlow,253,"🔥 Official impl. of ""TokenFlow: Unified Image Tokenizer for Multimodal Understanding and Generation"".",Apache License 2.0,0,0,8,0,2024-12-03
DeDolphins/DataHorse,https://github.com/DeDolphins/DataHorse,251,"Chat with your data, modify it, visualize it, create and test machine learning models all in plain English. DataHorse makes data analysis and data science conversational using LLMs.",The MIT License,0,0,8,0,2024-08-15
niceberginc/agentipy,https://github.com/niceberginc/agentipy,235,The #Python framework for connecting AI agents to any onchain app on  @solana-labs  🤖🐍,The MIT License,0,0,8,0,2024-12-15
langchain-ai/agent-protocol,https://github.com/langchain-ai/agent-protocol,232,,The MIT License,0,0,8,0,2024-11-12
yangchris11/samurai,https://github.com/yangchris11/samurai,6508,"Official repository of ""SAMURAI: Adapting Segment Anything Model for Zero-Shot Visual Tracking with Motion-Aware Memory""",Apache License 2.0,0,0,7,0,2024-11-06
langchain-ai/executive-ai-assistant,https://github.com/langchain-ai/executive-ai-assistant,1581,,The MIT License,0,0,7,0,2025-01-14
starpig1129/DATAGEN,https://github.com/starpig1129/DATAGEN,1177,"DATAGEN: AI-driven multi-agent research assistant automating hypothesis generation, data analysis, and report writing. Now expanding into crypto market intelligence. Learn more: https://datagen.digital/.",The MIT License,0,0,7,0,2024-07-23
hhhuang/CAG,https://github.com/hhhuang/CAG,1015,"Cache-Augmented Generation: A Simple, Efficient Alternative to RAG",The MIT License,0,0,7,0,2024-12-11
huggingface/search-and-learn,https://github.com/huggingface/search-and-learn,1000,Recipes to scale inference-time compute of open models,Apache License 2.0,0,0,7,0,2024-12-09
imanoop7/Ollama-OCR,https://github.com/imanoop7/Ollama-OCR,983,,The MIT License,0,0,7,0,2024-11-28
yoheinakajima/ditto,https://github.com/yoheinakajima/ditto,954,the simplest self-building coding agent,The MIT License,0,0,7,0,2024-10-15
SakanaAI/self-adaptive-llms,https://github.com/SakanaAI/self-adaptive-llms,946,A Self-adaptation Framework🐙 that adapts LLMs for unseen tasks in real-time!,Apache License 2.0,0,0,7,0,2024-12-02
edwko/OuteTTS,https://github.com/edwko/OuteTTS,924,Interface for OuteTTS models.,Apache License 2.0,0,0,7,0,2024-11-04
lifeiteng/OmniSenseVoice,https://github.com/lifeiteng/OmniSenseVoice,799,Omni SenseVoice: High-Speed Speech Recognition with words timestamps 🗣️🎯,Apache License 2.0,0,0,7,0,2024-09-22
e2b-dev/open-computer-use,https://github.com/e2b-dev/open-computer-use,737,Secure AI computer use powered by E2B Desktop Sandbox,Apache License 2.0,0,0,7,0,2024-10-31
LYiHub/platform-war-public,https://github.com/LYiHub/platform-war-public,722,A chatbot/GraphRAG framework that creates multi-llm-agents from social platform user comments and let them debate on specific topics.,Apache License 2.0,0,0,7,0,2024-12-14
KwaiVGI/SynCamMaster,https://github.com/KwaiVGI/SynCamMaster,490,[ICLR'25] SynCamMaster: Synchronizing Multi-Camera Video Generation from Diverse Viewpoints,Apache License 2.0,0,0,7,0,2024-12-06
instantX-research/InstantIR,https://github.com/instantX-research/InstantIR,485,InstantIR: Blind Image Restoration with Instant Generative Reference 🔥,Apache License 2.0,0,0,7,0,2024-10-20
ant-research/DepthLab,https://github.com/ant-research/DepthLab,445,"Official implementation of ""DepthLab: From Partial to Complete""",Apache License 2.0,0,0,7,0,2024-12-19
win4r/GraphRAG4OpenWebUI,https://github.com/win4r/GraphRAG4OpenWebUI,443,"GraphRAG4OpenWebUI integrates Microsoft's GraphRAG technology into Open WebUI, providing a versatile information retrieval API. It combines local, global, and web searches for advanced Q&A systems and search engines. This tool simplifies graph-based retrieval integration in open web environments.",Apache License 2.0,0,0,7,0,2024-07-15
google-deepmind/treescope,https://github.com/google-deepmind/treescope,390,An interactive HTML pretty-printer for machine learning research in IPython notebooks.,Apache License 2.0,0,0,7,0,2024-07-24
HKUDS/AutoAgent,https://github.com/HKUDS/AutoAgent,310,"""AutoAgent: Fully-Automated and Zero-Code LLM Agent Framework""",The MIT License,0,0,7,0,2025-02-06
ZiyuGuo99/SAM2Point,https://github.com/ZiyuGuo99/SAM2Point,297,The Most Faithful Implementation of Segment Anything (SAM) in 3D,Apache License 2.0,0,0,7,0,2024-08-25
mingsky-ai/ComfyUI-MingNodes,https://github.com/mingsky-ai/ComfyUI-MingNodes,267,some practical comfyui nodes,Apache License 2.0,0,0,7,0,2024-09-20
sony/genwarp,https://github.com/sony/genwarp,256,,The MIT License,0,0,7,0,2024-08-06
abhishekkrthakur/aiaio,https://github.com/abhishekkrthakur/aiaio,250,"lightweight, python based chat ui",Apache License 2.0,0,0,7,0,2025-02-08
EtiennePerot/safe-code-execution,https://github.com/EtiennePerot/safe-code-execution,249,Code execution utilities for Open WebUI & Ollama,Apache License 2.0,0,0,7,0,2024-09-03
sentient-agi/oml-1.0-fingerprinting,https://github.com/sentient-agi/oml-1.0-fingerprinting,2129,"OML 1.0 via Fingerprinting: Open, Monetizable, and Loyal AI",Apache License 2.0,0,0,6,0,2024-11-14
open-thoughts/open-thoughts,https://github.com/open-thoughts/open-thoughts,1211,Open Thoughts: Fully Open Data Curation for Thinking Models,Apache License 2.0,0,0,6,0,2025-01-27
MODSetter/SurfSense,https://github.com/MODSetter/SurfSense,1065,A Personal NotebookLM and Perplexity-like AI Assistant for Everyone. Research and Never forget Anything.,Apache License 2.0,0,0,6,0,2024-07-30
shallowdream204/DreamClear,https://github.com/shallowdream204/DreamClear,896,[NeurIPS 2024🔥] DreamClear: High-Capacity Real-World Image Restoration with Privacy-Safe Dataset Curation,Apache License 2.0,0,0,6,0,2024-10-24
ZihanWang314/RAGEN,https://github.com/ZihanWang314/RAGEN,867,RAGEN is the first open-source reproduction of DeepSeek-R1 on AGENT training.,Apache License 2.0,0,0,6,0,2025-01-25
FunAudioLLM/InspireMusic,https://github.com/FunAudioLLM/InspireMusic,816,"InspireMusic: A Unified Framework for Music, Song, Audio Generation.",Apache License 2.0,0,0,6,0,2024-10-29
superagent-ai/reag,https://github.com/superagent-ai/reag,721,Reasoning Augmented Generation,The MIT License,0,0,6,0,2025-02-02
TianxingChen/RoboTwin,https://github.com/TianxingChen/RoboTwin,598,RoboTwin: Dual-Arm Robot Benchmark with Generative Digital Twins,The MIT License,0,0,6,0,2024-09-18
plexe-ai/smolmodels,https://github.com/plexe-ai/smolmodels,530,✨ build ml models in natural language and minimal code,Apache License 2.0,0,0,6,0,2025-01-05
deepseek-ai/ESFT,https://github.com/deepseek-ai/ESFT,529,Expert Specialized Fine-Tuning,The MIT License,0,0,6,0,2024-07-04
LeCAR-Lab/dial-mpc,https://github.com/LeCAR-Lab/dial-mpc,514,"Official implementation for the paper ""Full-Order Sampling-Based MPC for Torque-Level Locomotion Control via Diffusion-Style Annealing"". DIAL-MPC is a novel sampling-based MPC framework for legged robot full-order torque-level control with both precision and agility in a training-free manner.",Apache License 2.0,0,0,6,0,2024-09-15
IGL-HKUST/DiffusionAsShader,https://github.com/IGL-HKUST/DiffusionAsShader,470,[arXiv 2025] Diffusion as Shader: 3D-aware Video Diffusion for Versatile Video Generation Control,Apache License 2.0,0,0,6,0,2025-01-07
jhj0517/AdvancedLivePortrait-WebUI,https://github.com/jhj0517/AdvancedLivePortrait-WebUI,449,gradio WebUI for AdvancedLivePortrait,Apache License 2.0,0,0,6,0,2024-11-05
shobrook/termite,https://github.com/shobrook/termite,350,Generative UI in your terminal,Apache License 2.0,0,0,6,0,2024-07-09
irom-princeton/dppo,https://github.com/irom-princeton/dppo,333,"Official implementation of Diffusion Policy Policy Optimization, arxiv 2024",The MIT License,0,0,6,0,2024-09-04
metauto-ai/agent-as-a-judge,https://github.com/metauto-ai/agent-as-a-judge,322,🤠 Agent-as-a-Judge and DevAI dataset,The MIT License,0,0,6,0,2024-10-16
Turing-Project/Black-Myth-Wukong-AI,https://github.com/Turing-Project/Black-Myth-Wukong-AI,299,AI demo for playing ARPG/Soul-like game with RL frame,Apache License 2.0,0,0,6,0,2024-07-12
Huage001/LinFusion,https://github.com/Huage001/LinFusion,289,"Official PyTorch and Diffusers Implementation of ""LinFusion: 1 GPU, 1 Minute, 16K Image""",Apache License 2.0,0,0,6,0,2024-09-02
convexsplatting/convex-splatting,https://github.com/convexsplatting/convex-splatting,277,"Original implementation of ""3D Convex Splatting: Radiance Field Rendering with 3D Smooth Convexes""",Apache License 2.0,0,0,6,0,2024-11-25
lucidrains/rectified-flow-pytorch,https://github.com/lucidrains/rectified-flow-pytorch,246,Implementation of rectified flow and some of its followup research / improvements in Pytorch,The MIT License,0,0,6,0,2024-07-17
mbzuai-oryx/LlamaV-o1,https://github.com/mbzuai-oryx/LlamaV-o1,246,Rethinking Step-by-step Visual  Reasoning in LLMs,Apache License 2.0,0,0,6,0,2025-01-08
GANWANSHUI/GaussianOcc,https://github.com/GANWANSHUI/GaussianOcc,245,GaussianOcc: Fully Self-supervised and Efficient 3D Occupancy Estimation with Gaussian Splatting,Apache License 2.0,0,0,6,0,2024-08-21
Unakar/Logic-RL,https://github.com/Unakar/Logic-RL,1584,Reproduce R1 Zero on Logic Puzzle,Apache License 2.0,0,0,5,0,2025-02-02
echohive42/AI-reads-books-page-by-page,https://github.com/echohive42/AI-reads-books-page-by-page,1353,"AI reads books: Page-by-Page PDF Knowledge Extractor & Summarizer. script performs an intelligent page-by-page analysis of PDF books, methodically extracting knowledge points and generating progressive summaries at specified intervals",The MIT License,0,0,5,0,2024-12-28
SonyResearch/micro_diffusion,https://github.com/SonyResearch/micro_diffusion,1246,Official repository for our work on micro-budget training of large-scale diffusion models.,Apache License 2.0,0,0,5,0,2024-07-16
lucidrains/transfusion-pytorch,https://github.com/lucidrains/transfusion-pytorch,947,"Pytorch implementation of Transfusion, ""Predict the Next Token and Diffuse Images with One Multi-Modal Model"", from MetaAI",The MIT License,0,0,5,0,2024-08-23
24mlight/A_Share_investment_Agent,https://github.com/24mlight/A_Share_investment_Agent,911,,The MIT License,0,0,5,0,2025-01-07
Vchitect/Vchitect-2.0,https://github.com/Vchitect/Vchitect-2.0,885,Vchitect-2.0: Parallel Transformer for Scaling Up Video Diffusion Models,Apache License 2.0,0,0,5,0,2024-09-09
sihyun-yu/REPA,https://github.com/sihyun-yu/REPA,832,Official Pytorch Implementation of Representation Alignment for Generation: Training Diffusion Transformers Is Easier Than You Think (ICLR 2025),The MIT License,0,0,5,0,2024-10-07
coleam00/ottomator-agents,https://github.com/coleam00/ottomator-agents,815,All the open source AI Agents hosted on the oTTomator Live Agent Studio platform!,The MIT License,0,0,5,0,2024-12-02
zilliztech/deep-searcher,https://github.com/zilliztech/deep-searcher,785,Deep Research Alternative to Reason on Private Data in Python,Apache License 2.0,0,0,5,0,2025-02-08
LeCAR-Lab/ASAP,https://github.com/LeCAR-Lab/ASAP,629,"Official implementation of ""ASAP: Aligning Simulation and Real-World Physics for Learning Agile Humanoid Whole-Body Skills""",The MIT License,0,0,5,0,2025-01-28
AkariAsai/OpenScholar,https://github.com/AkariAsai/OpenScholar,623,This repository includes the official implementation of OpenScholar: Synthesizing Scientific Literature with Retrieval-augmented LMs. ,Apache License 2.0,0,0,5,0,2024-11-15
hinthornw/promptimizer,https://github.com/hinthornw/promptimizer,619,Prompt optimization scratch,The MIT License,0,0,5,0,2024-10-30
danilofalcao/jarvis,https://github.com/danilofalcao/jarvis,555,"J.A.R.V.I.S. is an intelligent coding assistant that leverages multiple state-of-the-art language models to help you with code generation, modifications, and technical discussions.",The MIT License,0,0,5,0,2025-01-03
pippinlovesyou/pippin,https://github.com/pippinlovesyou/pippin,501,The Digital Being Framework for Autonomous Agents,The MIT License,0,0,5,0,2025-01-09
microsoft/AIOpsLab,https://github.com/microsoft/AIOpsLab,487,"A holistic framework to enable the design, development, and evaluation of autonomous AIOps agents.",The MIT License,0,0,5,0,2024-10-11
prs-eth/RollingDepth,https://github.com/prs-eth/RollingDepth,446,Video Depth without Video Models,Apache License 2.0,0,0,5,0,2024-11-25
google-deepmind/synthid-text,https://github.com/google-deepmind/synthid-text,438,,Apache License 2.0,0,0,5,0,2024-10-23
WHU-USI3DV/VistaDream,https://github.com/WHU-USI3DV/VistaDream,401,[arXiv'24] [Image-to-Scene on a 4090(24G)] VistaDream: Sampling multiview consistent images for single-view scene reconstruction,The MIT License,0,0,5,0,2024-10-21
NUS-HPC-AI-Lab/Enhance-A-Video,https://github.com/NUS-HPC-AI-Lab/Enhance-A-Video,396,Enhance-A-Video: Better Generated Video for Free,Apache License 2.0,0,0,5,0,2024-12-18
modelscope/MemoryScope,https://github.com/modelscope/MemoryScope,393,,Apache License 2.0,0,0,5,0,2024-08-29
ali-vilab/TeaCache,https://github.com/ali-vilab/TeaCache,362,Timestep Embedding Tells: It's Time to Cache for Video Diffusion Model,Apache License 2.0,0,0,5,0,2024-11-27
Quarm-AI/Quarm,https://github.com/Quarm-AI/Quarm,351,An AI agent swarm framework built in Python,The MIT License,0,0,5,0,2025-01-16
microsoft/VidTok,https://github.com/microsoft/VidTok,337,a family of versatile and state-of-the-art video tokenizers.,The MIT License,0,0,5,0,2024-12-06
TheBlewish/Web-LLM-Assistant-Llamacpp-Ollama,https://github.com/TheBlewish/Web-LLM-Assistant-Llamacpp-Ollama,337,A Python-based web-assisted large language model (LLM) search assistant using Llama.cpp,The MIT License,0,0,5,0,2024-09-10
langchain-ai/langgraph-supervisor,https://github.com/langchain-ai/langgraph-supervisor,331,,The MIT License,0,0,5,0,2025-02-05
epuerta9/deep-research-py,https://github.com/epuerta9/deep-research-py,322,save 200 a month and use deep research right in your terminal. - port of https://github.com/dzhng/deep-research but in python,The MIT License,0,0,5,0,2025-02-07
hmrishavbandy/FlipSketch,https://github.com/hmrishavbandy/FlipSketch,320,FlipSketch: Flipping Static Drawings to Text-Guided Sketch Animations,The MIT License,0,0,5,0,2024-11-15
thunlp/ProactiveAgent,https://github.com/thunlp/ProactiveAgent,300,A LLM-based Agent that predict its tasks proactively.,Apache License 2.0,0,0,5,0,2024-09-19
drmingler/docling-api,https://github.com/drmingler/docling-api,299,"Easily deployable and scalable backend server that efficiently converts various document formats (pdf, docx, pptx, html, images, etc) into Markdown. With support for both CPU and GPU processing, it is Ideal for large-scale workflows, it offers text/table extraction, OCR, and batch processing with sync/async endpoints.",The MIT License,0,0,5,0,2024-11-05
thuhcsi/MagicMan,https://github.com/thuhcsi/MagicMan,288,"Official repository for paper ""MagicMan: Generative Novel View Synthesis of Humans with 3D-Aware Diffusion and Iterative Refinement""",The MIT License,0,0,5,0,2024-08-25
sam-paech/antislop-sampler,https://github.com/sam-paech/antislop-sampler,268,,Apache License 2.0,0,0,5,0,2024-09-27
askui/vision-agent,https://github.com/askui/vision-agent,251,Automate computer tasks in Python,The MIT License,0,0,5,0,2024-10-25
PRIME-RL/PRIME,https://github.com/PRIME-RL/PRIME,1260,Scalable RL solution for advanced reasoning of language models,Apache License 2.0,0,0,4,0,2024-12-31
microsoft/MarS,https://github.com/microsoft/MarS,1255,MarS: a Financial Market Simulation Engine Powered by Generative Foundation Model,The MIT License,0,0,4,0,2024-10-28
BMPixel/moffee,https://github.com/BMPixel/moffee,1048,moffee: Make Markdown Ready to Present,The MIT License,0,0,4,0,2024-08-05
lmnr-ai/flow,https://github.com/lmnr-ai/flow,886,A lightweight task engine for building stateful AI agents that prioritizes simplicity and flexibility.,Apache License 2.0,0,0,4,0,2024-11-30
bytedance/pasa,https://github.com/bytedance/pasa,842,"PaSa -- an advanced paper search agent powered by large language models. It can autonomously make a series of decisions, including invoking search tools, reading papers, and selecting relevant references, to ultimately obtain comprehensive and accurate results for complex scholarly queries.",Apache License 2.0,0,0,4,0,2024-12-23
aiola-lab/whisper-medusa,https://github.com/aiola-lab/whisper-medusa,821,Whisper with Medusa heads,The MIT License,0,0,4,0,2024-07-17
hrithikkoduri/WebRover,https://github.com/hrithikkoduri/WebRover,750,"WebRover is an autonomous AI agent designed to interpret user input and execute actions by interacting with web elements to accomplish tasks or answer questions. It leverages advanced language models and web automation tools to navigate the web, gather information, and provide structured responses based on the user's needs.",The MIT License,0,0,4,0,2025-01-14
dynamiq-ai/dynamiq,https://github.com/dynamiq-ai/dynamiq,736,Dynamiq is an orchestration framework for agentic AI and LLM applications,Apache License 2.0,0,0,4,0,2024-09-26
icip-cas/PPTAgent,https://github.com/icip-cas/PPTAgent,599,PPTAgent: Generating and Evaluating Presentations Beyond Text-to-Slides,The MIT License,0,0,4,0,2025-01-04
Doriandarko/RAT-retrieval-augmented-thinking,https://github.com/Doriandarko/RAT-retrieval-augmented-thinking,583,RAT is a powerful tool that improves AI responses by leveraging DeepSeek's reasoning capabilities to guide other models through a structured thinking process.,The MIT License,0,0,4,0,2025-01-23
fkryan/gazelle,https://github.com/fkryan/gazelle,493,Gaze-LLE: Gaze Target Estimation via Large-Scale Learned Encoders,The MIT License,0,0,4,0,2024-12-09
ant-research/AniDoc,https://github.com/ant-research/AniDoc,475,Official Implementations for Paper - AniDoc: Animation Creation Made Easier,Apache License 2.0,0,0,4,0,2024-12-18
fallenshock/FlowEdit,https://github.com/fallenshock/FlowEdit,448,"Official implementation of the paper: ""FlowEdit: Inversion-Free Text-Based Editing Using Pre-Trained Flow Models""",The MIT License,0,0,4,0,2024-11-22
lucidrains/e2-tts-pytorch,https://github.com/lucidrains/e2-tts-pytorch,437,"Implementation of E2-TTS, ""Embarrassingly Easy Fully Non-Autoregressive Zero-Shot TTS"", in Pytorch",The MIT License,0,0,4,0,2024-07-09
mega-sam/mega-sam,https://github.com/mega-sam/mega-sam,433,"Code for the project ""MegaSaM: Accurate, Fast and Robust Structure and Motion from Casual Dynamic Videos""",Apache License 2.0,0,0,4,0,2024-12-06
DAMO-NLP-SG/CoI-Agent,https://github.com/DAMO-NLP-SG/CoI-Agent,428,Official code for paper: Chain of Ideas: Revolutionizing Research via Novel Idea Development with LLM Agents,Apache License 2.0,0,0,4,0,2024-10-10
deepseek-ai/DeepSeek-Prover-V1.5,https://github.com/deepseek-ai/DeepSeek-Prover-V1.5,422,,The MIT License,0,0,4,0,2024-08-15
Xiaojiu-z/Stable-Hair,https://github.com/Xiaojiu-z/Stable-Hair,417,Stable-Hair: Real-World Hair Transfer via Diffusion Model (AAAI 2025),Apache License 2.0,0,0,4,0,2024-07-16
sentient-engineering/agent-q,https://github.com/sentient-engineering/agent-q,396,agent q - oss advanced reasoning and learning for autonomous ai agents,The MIT License,0,0,4,0,2024-08-24
stacklok/promptwright,https://github.com/stacklok/promptwright,380,Generate large synthetic data using an LLM,Apache License 2.0,0,0,4,0,2024-10-25
bytedance/VideoWorld,https://github.com/bytedance/VideoWorld,368,VideoWorld is a simple generative model that learns purely from unlabeled videos—much like how babies learn by observing their environment,Apache License 2.0,0,0,4,0,2025-01-15
mouredev/logica-aplicada,https://github.com/mouredev/logica-aplicada,358,Proyectos creados por la comunidad MoureDev durante 2025 para practicar lógica y aprender a implementar diferentes funcionalidades reales y habituales en todo tipo de aplicaciones.,Apache License 2.0,0,0,4,0,2025-01-31
Stability-AI/stable-codec,https://github.com/Stability-AI/stable-codec,328,A family of state-of-the-art Transformer-based audio codecs for low-bitrate high-quality audio coding.,The MIT License,0,0,4,0,2024-11-29
ADaM-BJTU/O1-CODER,https://github.com/ADaM-BJTU/O1-CODER,325,AN O1 REPLICATION FOR CODING,The MIT License,0,0,4,0,2024-11-28
kennethnym/infinifi,https://github.com/kennethnym/infinifi,293,infinifi plays gentle lofi music in the background indefinitely,Apache License 2.0,0,0,4,0,2024-07-20
Pscgylotti/RAIN,https://github.com/Pscgylotti/RAIN,291,,Apache License 2.0,0,0,4,0,2024-12-31
RightTyper/RightTyper,https://github.com/RightTyper/RightTyper,290,"A fast and efficient type assistant for Python, including tensor shape inference",Apache License 2.0,0,0,4,0,2024-07-31
ekinakyurek/marc,https://github.com/ekinakyurek/marc,290,"Public repository for ""The Surprising Effectiveness of Test-Time Training for Abstract Reasoning""",The MIT License,0,0,4,0,2024-11-10
dreadnode/dyana,https://github.com/dreadnode/dyana,288,"A sandbox environment designed for loading, running and profiling a wide range of files, including machine learning models, ELFs, Pickle, Javascript and more",The MIT License,0,0,4,0,2024-10-30
Oryx-mllm/Oryx,https://github.com/Oryx-mllm/Oryx,287,[ICLR 2025] MLLM for On-Demand Spatial-Temporal Understanding at Arbitrary Resolution,The MIT License,0,0,4,0,2024-09-19
bcmi/Light-A-Video,https://github.com/bcmi/Light-A-Video,287,Light-A-Video: Training-free Video Relighting via Progressive Light Fusion,Apache License 2.0,0,0,4,0,2025-01-16
pyloid/pyloid,https://github.com/pyloid/pyloid,277,"Pyloid is the Python backend version of Electron and Tauri, providing an open-source project that allows you to easily utilize various Python integration features. With Pyloid, developing desktop applications becomes simple, enabling you to build apps by integrating Python's powerful capabilities.",Apache License 2.0,0,0,4,0,2024-10-04
AaronZ345/TCSinger,https://github.com/AaronZ345/TCSinger,265,PyTorch Implementation of TCSinger(EMNLP 2024): Zero-Shot Singing Voice Synthesis with Style Transfer and Multi-Level Style Control,The MIT License,0,0,4,0,2024-09-20
cagostino/npcsh,https://github.com/cagostino/npcsh,260,The AI toolkit for the AI developer,The MIT License,0,0,4,0,2024-09-27
baaivision/DIVA,https://github.com/baaivision/DIVA,257,[ICLR 2025] Diffusion Feedback Helps CLIP See Better,The MIT License,0,0,4,0,2024-07-30
jeanne-wang/svd_keyframe_interpolation,https://github.com/jeanne-wang/svd_keyframe_interpolation,247,,Apache License 2.0,0,0,4,0,2024-08-26
OpenMOSS/SpeechGPT-2.0-preview,https://github.com/OpenMOSS/SpeechGPT-2.0-preview,246,"GPT-4o-level, real-time spoken dialogue system.",Apache License 2.0,0,0,4,0,2025-01-26
airweave-ai/airweave,https://github.com/airweave-ai/airweave,245,Turn any app into agent knowledge,Apache License 2.0,0,0,4,0,2024-12-24
SecretiveShell/MCP-Bridge,https://github.com/SecretiveShell/MCP-Bridge,245,A middleware to provide an openAI compatible endpoint that can call MCP tools,The MIT License,0,0,4,0,2024-11-30
Lewis-Stuart-11/3DGS-to-PC,https://github.com/Lewis-Stuart-11/3DGS-to-PC,239,3DGS-to-PC: Convert a 3D gaussian splatting scene into a dense point cloud or basic mesh with advanced customisation options and high-accuracy rendered point colours,Apache License 2.0,0,0,4,0,2024-07-11
Ola-Omni/Ola,https://github.com/Ola-Omni/Ola,228,Ola: Pushing the Frontiers of Omni-Modal Language Model,Apache License 2.0,0,0,4,0,2025-02-03
raga-ai-hub/RagaAI-Catalyst,https://github.com/raga-ai-hub/RagaAI-Catalyst,11674,"Python SDK for Agent AI Observability, Monitoring and Evaluation Framework. Includes features like agent, llm and tools tracing, debugging multi-agentic system, self-hosted dashboard and advanced analytics with timeline and execution graph view ",Apache License 2.0,0,0,3,0,2024-08-26
alibaba/Tora,https://github.com/alibaba/Tora,1070,"The official repository for paper ""Tora: Trajectory-oriented Diffusion Transformer for Video Generation""",Apache License 2.0,0,0,3,0,2024-10-14
DennisThink/awesome_twitter_CN,https://github.com/DennisThink/awesome_twitter_CN,929,值得关注的中文twitter用户,The MIT License,0,0,3,0,2024-07-12
simular-ai/Agent-S,https://github.com/simular-ai/Agent-S,807,Agent S: an open agentic framework that uses computers like a human,Apache License 2.0,0,0,3,0,2024-10-09
zhaochenyang20/Awesome-ML-SYS-Tutorial,https://github.com/zhaochenyang20/Awesome-ML-SYS-Tutorial,793,My learning notes/codes for ML SYS.,Apache License 2.0,0,0,3,0,2024-11-09
facebookresearch/uco3d,https://github.com/facebookresearch/uco3d,792,Uncommon Objects in 3D dataset,Creative Commons Attribution 4.0 International,0,0,3,0,2024-12-03
deep-diver/paper-reviewer,https://github.com/deep-diver/paper-reviewer,732,"Generate a comprehensive review from an arXiv paper, then turn it into a blog post. This project powers the website below for the HuggingFace's Daily Papers (https://huggingface.co/papers).",Apache License 2.0,0,0,3,0,2024-10-21
theredsix/cerebellum,https://github.com/theredsix/cerebellum,730,Browser automation system that uses AI-driven planning to navigate web pages and perform goals.,The MIT License,0,0,3,0,2024-09-16
HKUDS/MiniRAG,https://github.com/HKUDS/MiniRAG,709,"""MiniRAG: Making RAG Simpler with Small and Free Language Models""",The MIT License,0,0,3,0,2025-01-11
0xfdf/toraniko,https://github.com/0xfdf/toraniko,684,A multi-factor equity risk model for quantitative trading.,The MIT License,0,0,3,0,2024-07-03
ynwarcs/CVE-2024-38063,https://github.com/ynwarcs/CVE-2024-38063,649,poc for CVE-2024-38063 (RCE in tcpip.sys),The MIT License,0,0,3,0,2024-08-24
sunnynexus/Search-o1,https://github.com/sunnynexus/Search-o1,627,Search-o1: Agentic Search-Enhanced Large Reasoning Models,The MIT License,0,0,3,0,2025-01-03
caspianmoon/memoripy,https://github.com/caspianmoon/memoripy,551,"An AI memory layer with short- and long-term storage, semantic clustering, and optional memory decay for context-aware applications.",Apache License 2.0,0,0,3,0,2024-11-07
