name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
4cc3ssX/react-native-nitro-totp,https://github.com/4cc3ssX/react-native-nitro-totp,32,A full-featured React Native TOTP (Time-based One-Time Password) and HOTP (HMAC-based One-Time Password) authentication.,The MIT License,0,0,0,0,2024-09-29
TheNumbat/Diopter,https://github.com/TheNumbat/Diopter,32,Vulkan 1.3 real-time path tracer using rpp and rvk,The MIT License,0,0,0,0,2024-09-28
tien0246/IOS-Il2CppDumper,https://github.com/tien0246/IOS-Il2CppDumper,32,Dump il2cpp data at runtime on iOS,The MIT License,0,0,0,0,2024-07-23
ROAM-Lab-ND/CAFE-MPC,https://github.com/ROAM-Lab-ND/CAFE-MPC,32,,The MIT License,0,0,0,0,2024-08-05
anday013/react-native-bcrypt-cpp,https://github.com/anday013/react-native-bcrypt-cpp,32,"Next-gen React Native library for Bcrypt hashing, using pure C++ with Turbo Modules and multithreading for superior performance",The MIT License,0,0,0,0,2024-08-06
OpenTimelineIO/toucan,https://github.com/OpenTimelineIO/toucan,31,Toucan is a software renderer for timelines,Apache License 2.0,0,0,0,0,2024-08-09
jrsassen/repulsive-shells,https://github.com/jrsassen/repulsive-shells,31,,The MIT License,0,0,0,0,2024-11-25
zmsbruce/rm_power_rune,https://github.com/zmsbruce/rm_power_rune,31,2023 RoboMaster Power Rune Detection Code by HITCRT,The MIT License,0,0,0,0,2024-07-15
nvpro-samples/vk_animated_clusters,https://github.com/nvpro-samples/vk_animated_clusters,31,Sample that uses VK_NV_cluster_acceleration_structure to animate meshes for ray tracing,Apache License 2.0,0,0,0,0,2025-01-23
RC4ML/BenchBF3,https://github.com/RC4ML/BenchBF3,31,Demystifying Datapath Accelerator Enhanced Off-path SmartNIC [ICNP24],The MIT License,0,0,0,0,2024-08-12
SLM-Audio/mostly-harmless,https://github.com/SLM-Audio/mostly-harmless,31,,The MIT License,0,0,0,0,2024-08-07
anton10xr/stackfish,https://github.com/anton10xr/stackfish,31,Stackfish is an open-source LLM-powered pipeline designed to automatically solve competitive programming problems.,The MIT License,0,0,0,0,2024-12-13
Signalsmith-Audio/elliptic-blep,https://github.com/Signalsmith-Audio/elliptic-blep,31,Code to accompany the ADC24 talk,The MIT License,0,0,0,0,2024-11-12
Theodore-Chen/ThreadPoolUtils,https://github.com/Theodore-Chen/ThreadPoolUtils,30,Provide well-tested and validated thread pool utils,Apache License 2.0,0,0,0,0,2024-10-18
danini/stereoglue,https://github.com/danini/stereoglue,30,,The MIT License,0,0,0,0,2024-07-16
Razmoth/UTTDumper,https://github.com/Razmoth/UTTDumper,30,Tool to help with Unity type trees.,The MIT License,0,0,0,0,2024-09-06
bytedance/OpenMM-Python-Force,https://github.com/bytedance/OpenMM-Python-Force,30,Run OpenMM with forces provided by any Python program,The MIT License,0,0,0,0,2024-12-19
keith2018/TinyTorch,https://github.com/keith2018/TinyTorch,30,A tiny deep learning training framework implemented from scratch in C++ that follows PyTorch's API.,The MIT License,0,0,0,0,2024-12-24
Thermadiag/micromalloc,https://github.com/Thermadiag/micromalloc,29,Low memory overhead allocator,The MIT License,0,0,0,0,2024-08-08
samarjitsahoo/cpp,https://github.com/samarjitsahoo/cpp,29,"Certainly! Here’s another take:  C++ is a robust and flexible language that enhances C with object-oriented, generic, and functional programming features. It is widely acclaimed for its performance and efficiency, making it ideal for developing complex software systems, real-time applications, and high-performance games.",The MIT License,0,0,0,0,2024-07-19
AdrianPanGithub/HoudiniPCGTranslator,https://github.com/AdrianPanGithub/HoudiniPCGTranslator,29,Unreal PCG ⇋ Houdini Engine: Real-Time Data Translator,The MIT License,0,0,0,0,2024-12-10
colby57/sec_no_syscalls,https://github.com/colby57/sec_no_syscalls,29,Making syscall calls in regions with the SEC_NO_CHANGE flag,The MIT License,0,0,0,0,2024-07-11
GPUOpen-LibrariesAndSDKs/Schola,https://github.com/GPUOpen-LibrariesAndSDKs/Schola,29,"Schola is a plugin for enabling Reinforcement Learning (RL) in Unreal Engine. It provides tools to help developers create environments, define agents, and connect to python-based RL frameworks such as OpenAI Gym, RLlib or Stable Baselines 3 for training agents with RL.",The MIT License,0,0,0,0,2025-02-03
Edinburgh-Acoustics-and-Audio-Group/ness,https://github.com/Edinburgh-Acoustics-and-Audio-Group/ness,28,Physical modelling synthesis code developed by the NESS project at the University of Edinburgh,The MIT License,0,0,0,0,2024-10-29
upiir/esp32s3_tiny_oled,https://github.com/upiir/esp32s3_tiny_oled,28,"Tiny Board, Tiny OLED, Tiny Project",The MIT License,0,0,0,0,2024-07-17
devemin/UnknownLiDARMini_M5StackCore2,https://github.com/devemin/UnknownLiDARMini_M5StackCore2,28,Junk Mini LiDAR code for M5Stack Core2 (ESP32),Apache License 2.0,0,0,0,0,2024-07-06
t0mg/jackal,https://github.com/t0mg/jackal,28,"Upcycling project adding a color display, Bluetooth, RDS, NFC and more to an awesome looking 1978 radio, the Sony FX-300",The MIT License,0,0,0,0,2025-01-02
zodiacon/RemoteThreadDetection,https://github.com/zodiacon/RemoteThreadDetection,27,Remote Thread Detection with a Kernel Driver,The MIT License,0,0,0,0,2025-01-14
ashawkey/meshiki,https://github.com/ashawkey/meshiki,27,A collection of unusual mesh processing algorithms.,The MIT License,0,0,0,0,2025-02-12
JorenJoestar/devgames2024,https://github.com/JorenJoestar/devgames2024,27,"Demo associata alla conferenza DevGames 2024 (https://devgames.org/) ""Astrazioni per Vulkan/DirectX""",The MIT License,0,0,0,0,2024-07-11
prj-beatrice/beatrice-vst,https://github.com/prj-beatrice/beatrice-vst,27,声質変換 VST,The MIT License,0,0,0,0,2024-10-07
bitbank2/FastEPD,https://github.com/bitbank2/FastEPD,27,Optimized library for driving parallel eink displays with the ESP32,Apache License 2.0,0,0,0,0,2024-11-24
SamuelTulach/SecureGame,https://github.com/SamuelTulach/SecureGame,27,Proof-of-concept game using VBS enclaves to protect itself from cheating,The MIT License,0,0,0,0,2024-11-09
ibogosavljevic/fiya,https://github.com/ibogosavljevic/fiya,27,FlameGraphs in Your App,The MIT License,0,0,0,0,2025-01-02
CubeCoders/LVGLRemoteServer,https://github.com/CubeCoders/LVGLRemoteServer,26,A library for ESP32/Arduino/Similar to allow you to remote-control LVGL-based applications over WiFi.,The MIT License,0,0,0,0,2024-10-21
IRVLUTD/AutoX-SemMap,https://github.com/IRVLUTD/AutoX-SemMap,26,"Autonomous Exploration, Construction and Update of Semantic Map in real-time",The MIT License,0,0,0,0,2024-09-22
emanuelelaface/USBtoC64,https://github.com/emanuelelaface/USBtoC64,26,USB Adaptor for the Joystick and Mouse port of Commodore 64,The MIT License,0,0,0,0,2024-07-15
pkuyo/light-parser,https://github.com/pkuyo/light-parser,26,A lightweight C++ parser combinator library,The MIT License,0,0,0,0,2025-01-31
HUSTLYRM/HUST_HeroAim_2024,https://github.com/HUSTLYRM/HUST_HeroAim_2024,26,华中科技大学狼牙战队 RoboMaster 2024赛季 英雄辅瞄,The MIT License,0,0,0,0,2024-08-26
pescetti-studio/Flip01-CPU,https://github.com/pescetti-studio/Flip01-CPU,26,A small and simple 8-bit CPU built in Logisim. The project also includes an assembler and a manual for those who want to learn how a processor works.,The MIT License,0,0,0,0,2024-10-03
rft0/km-dll-mapper,https://github.com/rft0/km-dll-mapper,26,Kernel Mode DLL Manual Mapper,The MIT License,0,0,0,0,2024-09-23
UmaRex01/HookSentry,https://github.com/UmaRex01/HookSentry,26,"Check if your AV/EDR does inline hooking, displays the hooked functions and allows you to compare them with the original ones.",Apache License 2.0,0,0,0,0,2024-11-20
rheslip/Pico-2-Groovebox,https://github.com/rheslip/Pico-2-Groovebox,26,Sample player/groovebox based on RP2350,The MIT License,0,0,0,0,2024-10-27
serge-sans-paille/i8mm,https://github.com/serge-sans-paille/i8mm,25,Various implementation of byte matrix multiplication,Apache License 2.0,0,0,0,0,2025-01-10
Stemt/sm.h,https://github.com/Stemt/sm.h,25,A single header library for simply creating statically allocated state machines.,The MIT License,0,0,0,0,2024-11-28
upiir/arduino_dashboard,https://github.com/upiir/arduino_dashboard,25,"Car Dashboard using Arduino Leonardo, OBDII to UART adapter and Intelligent Nextion Display",The MIT License,0,0,0,0,2024-10-16
AC8L/QMX_Plus_Autotuner_Internal_Battery_Speaker,https://github.com/AC8L/QMX_Plus_Autotuner_Internal_Battery_Speaker,25,"Companion PCB's to add ATU, internal battery with charger and a speaker to QRP Labs QMX+ transceiver",The MIT License,0,0,0,0,2024-10-06
upiir/nixie_shifter,https://github.com/upiir/nixie_shifter,25,Car Shifter with Nixie Tube Display,The MIT License,0,0,0,0,2024-08-17
Ravikisha/RelaxSearch,https://github.com/Ravikisha/RelaxSearch,25,"RelaxSearch is a lightweight, demonstration-based search engine project built with Go and Elasticsearch.",The MIT License,0,0,0,0,2024-11-02
iavorvel/MyLD2410,https://github.com/iavorvel/MyLD2410,25,Arduino library for the LD2410 presence sensor,The MIT License,0,0,0,0,2024-07-13
andr3wmac/unity-tinybvh,https://github.com/andr3wmac/unity-tinybvh,25,An example implementation for tinybvh in Unity and a foundation for building compute based raytracing solutions.,The MIT License,0,0,0,0,2024-11-24
Line-fr/Vship,https://github.com/Line-fr/Vship,25,An easy to use plugin for vapoursynth performing SSIMU2 and Butteraugli measurments using the GPU with HIP,The MIT License,0,0,0,0,2024-12-19
Aradhya2708/blockshare,https://github.com/Aradhya2708/blockshare,25," A decentralized blockchain platform with a C++ core and JavaScript API layer, providing a peer-to-peer ledger system with REST API endpoints. Ideal for learning blockchain concepts and development, currently optimized for local networks over WiFi.",The MIT License,0,0,0,0,2024-10-04
pinwhell/MSPDBX,https://github.com/pinwhell/MSPDBX,24,Lightweight PDB symbol parser and resolver,The MIT License,0,0,0,0,2024-09-29
AbdouRoumi/MalwareEvasionTechniques,https://github.com/AbdouRoumi/MalwareEvasionTechniques,24,"Research project showcasing various malware evasion techniques used to bypass AVs and EDRs, continuously updated with new methods.",The MIT License,0,0,0,0,2024-08-24
rhasspy/pymicro-vad,https://github.com/rhasspy/pymicro-vad,24,Self-contained voice activity detector,Apache License 2.0,0,0,0,0,2024-07-29
Xianleewu/yolocam,https://github.com/Xianleewu/yolocam,24,RV1106 yolo based camera module,Apache License 2.0,0,0,0,0,2024-07-06
colugomusic/scuff,https://github.com/colugomusic/scuff,24,,The MIT License,0,0,0,0,2024-09-05
90th/zipper,https://github.com/90th/zipper,24,Embed .zip files into images.,The MIT License,0,0,0,0,2024-07-15
GaoYusong/llm.cpp,https://github.com/GaoYusong/llm.cpp,24,A C++ port of karpathy/llm.c features a tiny torch library while maintaining overall simplicity.,The MIT License,0,0,0,0,2024-07-04
0xTriboulet/T-1,https://github.com/0xTriboulet/T-1,23,T-1 is a shellcode loader that leverages ML techniques to detect VM environments,The MIT License,0,0,0,0,2024-08-03
maxdoblas/QuickEd,https://github.com/maxdoblas/QuickEd,23,QuickEd is a high-performance exact sequence alignment based on the bound-and-align paradigm.,The MIT License,0,0,0,0,2024-07-25
hideckies/malsrc,https://github.com/hideckies/malsrc,23,A collection of red team techniques.,The MIT License,0,0,0,0,2024-10-19
PSAL-POSTECH/M2NDP-public,https://github.com/PSAL-POSTECH/M2NDP-public,23,A Cycle-level simulator for M2NDP,The MIT License,0,0,0,0,2024-09-13
google/iopddl,https://github.com/google/iopddl,23,Supplemental materials for The ASPLOS 2025 / EuroSys 2025 Contest on Intra-Operator Parallelism for Distributed Deep Learning,Apache License 2.0,0,0,0,0,2024-12-02
AglaonemaCommutatum/xdu-ai-study,https://github.com/AglaonemaCommutatum/xdu-ai-study,23,西安电子科技大学智能科学与技术/人工智能学习资料,The MIT License,0,0,0,0,2024-08-11
AdrianPanGithub/HoudiniMassTranslator,https://github.com/AdrianPanGithub/HoudiniMassTranslator,23,Unreal Mass Zone Graph ⇋ Houdini Engine: Real-Time Data Translator,The MIT License,0,0,0,0,2024-08-10
m5stack/StackFlow,https://github.com/m5stack/StackFlow,23,,The MIT License,0,0,0,0,2024-11-18
Damaniel/SLAC,https://github.com/Damaniel/SLAC,22,Secret Legacy of the Ancient Caves - back from the dead!,The MIT License,0,0,0,0,2024-11-11
dkyazzentwatwa/esp32-gps-wifi-wigle,https://github.com/dkyazzentwatwa/esp32-gps-wifi-wigle,22,A DIY wardriver using ESP32 for GPS + WiFi data,Apache License 2.0,0,0,0,0,2024-07-03
BoosterRobotics/robocup_demo,https://github.com/BoosterRobotics/robocup_demo,22,"The Booster T1 Robocup official demo allows the robot to make autonomous decisions to kick the ball and complete the full Robocup match. It includes three programs: vision, brain, and game_controller.",Apache License 2.0,0,0,0,0,2024-11-25
strayTrain/SimpleEventSubsystemPlugin,https://github.com/strayTrain/SimpleEventSubsystemPlugin,22,An Unreal Engine plugin that provides a subsystem for sending non replicated events with arbitrary structs as payloads,The MIT License,0,0,0,0,2024-10-02
amalChandran/flutter-fluid-tab,https://github.com/amalChandran/flutter-fluid-tab,22,A simple flutter tab with a catchy ui for selection state,The MIT License,0,0,0,0,2024-08-31
zhuzichu520/QuickWebView,https://github.com/zhuzichu520/QuickWebView,22,webview from qml,The MIT License,0,0,0,0,2024-09-10
qnope/Erased,https://github.com/qnope/Erased,22,Erased is meant to be a fast and constexpr friendly C++ type erasure implementation,The MIT License,0,0,0,0,2024-12-21
skrepkaq/pizza-time,https://github.com/skrepkaq/pizza-time,22,Кнопка для заказа пиццы на базе ESP32,The MIT License,0,0,0,0,2025-01-25
Jianxff/pysrt3d,https://github.com/Jianxff/pysrt3d,22,Python binding for SRT3D: Sparse Region-Based 6DoF 3D Object Tracking,The MIT License,0,0,0,0,2024-10-01
Pp3ng/blitz_logger,https://github.com/Pp3ng/blitz_logger,22,"A modern, thread-safe, and feature-rich C++ logging library",The MIT License,0,0,0,0,2024-11-18
