name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
centhoang/GPUSpriteInstancing,https://github.com/centhoang/GPUSpriteInstancing,47,Provides GPU sprite instance rendering using Burst and Job System for Unity,The MIT License,0,0,0,0,2024-11-20
kelnishi/WACS,https://github.com/kelnishi/WACS,46,WebAssembly Interpreter written in C#/.NET Standard2.1,Apache License 2.0,0,0,0,0,2024-10-05
MirzaBeig/Constellation-Plexus,https://github.com/MirzaBeig/Constellation-Plexus,46,"Simple, beautiful ribbons VFX for Unity (URP).",The MIT License,0,0,0,0,2024-10-01
x2bool/mockup,https://github.com/x2bool/mockup,46,"Zero-reflection, compile-time mocking library based on C# source generators",The MIT License,0,0,0,0,2024-07-20
LeLocTai/pISSStreamUnity,https://github.com/LeLocTai/pISSStreamUnity,46,Display how full the International Space Station's urine tank is on your toolbar in real time,The MIT License,0,0,0,0,2025-01-21
CristianQiu/Unity-URP-Outline,https://github.com/CristianQiu/Unity-URP-Outline,45,A Unity package that includes a outline render feature for Unity 6 URP and rendergraph. Integrated with URP volume system. Perfect for fast prototyping.,The MIT License,0,0,0,0,2024-08-10
DouglasDwyer/CasCore,https://github.com/DouglasDwyer/CasCore,45,Assembly-level sandboxing for .NET Core,The MIT License,0,0,0,0,2024-09-24
JasonMa0012/OutlineNormalSmoother,https://github.com/JasonMa0012/OutlineNormalSmoother,44,A unity plugin that automatically calculates smooth normals for outline rendering.,The MIT License,0,0,0,0,2024-10-23
thisisnabi/Map,https://github.com/thisisnabi/Map,42,Map as a service | ASP.NET Core 9,The MIT License,0,0,0,0,2024-11-21
Jan-Ott/CharacterMovementFundamentals,https://github.com/Jan-Ott/CharacterMovementFundamentals,42,A physics-based character controller system for Unity,The MIT License,0,0,0,0,2025-02-09
lybeat/RecyclerView,https://github.com/lybeat/RecyclerView,42,UGUI列表解决方案,The MIT License,0,0,0,0,2024-11-10
AstoraGray/Unity-RimeFramework,https://github.com/AstoraGray/Unity-RimeFramework,41,「Rime Framework」很轻，就像雾凇上的白霜一般，覆之于上，将其包裹着的物体装饰的冰洁、神圣。,The MIT License,0,0,0,0,2024-10-27
AIDotNet/mem0.NET,https://github.com/AIDotNet/mem0.NET,41,,Apache License 2.0,0,0,0,0,2024-07-28
Jackpieking/ASPNET_CORE_VSA_Template,https://github.com/Jackpieking/ASPNET_CORE_VSA_Template,41,ASP.NET Core projects follows the Vertical Slice Architecture,The MIT License,0,0,0,0,2024-08-23
Sumrix/ConsolePlot,https://github.com/Sumrix/ConsolePlot,41,ConsolePlot is a .NET library for creating customizable line charts in the console.,The MIT License,0,0,0,0,2024-10-05
phanphantz/ThaiTextCare-for-Unity,https://github.com/phanphantz/ThaiTextCare-for-Unity,41,Library for Enhanced Thai Language Support in Unity's TextMeshPro,The MIT License,0,0,0,0,2024-10-06
hez2010/Brainfly,https://github.com/hez2010/Brainfly,41,A high-performance Brainfuck JIT and AOT compiler built on top of C# type system,The MIT License,0,0,0,0,2025-01-30
differentrain/YasoCut,https://github.com/differentrain/YasoCut,40,极简的窗口截图工具,The MIT License,0,0,0,0,2024-08-24
huynhtandat223/entity-mimimal-api,https://github.com/huynhtandat223/entity-mimimal-api,40,EF Core + OData + Mimimal API,The MIT License,0,0,0,0,2024-12-08
Open-Yescoin/Telegram-Unity-Bridge,https://github.com/Open-Yescoin/Telegram-Unity-Bridge,39,"Telegram Miniapp Bridge SDK for Unity is a powerful SDK developed by Yescoin designed to bridge the functionality of Telegram Miniapps with Unity, enabling seamless integration between your Unity-based applications and the Telegram Miniapp platform.",The MIT License,0,0,0,0,2024-12-13
ThermiteFe8/Custom-Gravity-Physics-Unity,https://github.com/ThermiteFe8/Custom-Gravity-Physics-Unity,38,"An Open Source Unity project that supports custom gravity fields that can point in ANY direction and manipulate the player in many ways! Includes spheres, parallel fields, and splline fields, along with QOL stuff such as drop shadows that point in the direction of gravity, transparencies, and camera triggers",The MIT License,0,0,0,0,2024-12-19
deanthecoder/CrtTextBox,https://github.com/deanthecoder/CrtTextBox,38,Avalonia-powered TextBox with CRT shader applied.,The MIT License,0,0,0,0,2024-08-25
cecilphillip/shadowshop,https://github.com/cecilphillip/shadowshop,38,Sample estore application using Stripe and Temporal. Orchestrated with .NET Aspire.,The MIT License,0,0,0,0,2024-09-26
JamesnetGroup/leagueoflegends-winui3,https://github.com/JamesnetGroup/leagueoflegends-winui3,38,,The MIT License,0,0,0,0,2024-09-20
lofcz/FastCloner,https://github.com/lofcz/FastCloner,38,"Fast deep cloning library for .NET 8+. Zero-config, works out of the box.",The MIT License,0,0,0,0,2025-01-07
microsoft/ai-developer,https://github.com/microsoft/ai-developer,38,This repository contains hackathon challenges for Semantic Kernel.,The MIT License,0,0,0,0,2024-10-18
DocumentAtom/DocumentAtom,https://github.com/DocumentAtom/DocumentAtom,37,"DocumentAtom provides a light, fast library for breaking input documents into constituent parts (atoms), useful for text processing, analysis, and artificial intelligence.",The MIT License,0,0,0,0,2024-12-30
davidfowl/IIS.NativeAOT,https://github.com/davidfowl/IIS.NativeAOT,37,An experimental project that attempts to write a fully native IIS module using C# NativeAOT,The MIT License,0,0,0,0,2024-12-20
zvrba/QuineFlows,https://github.com/zvrba/QuineFlows,37,"C# libraries for secure file copying, watching folders and defining DAG workflows",Apache License 2.0,0,0,0,0,2025-01-01
jsuarezruiz/maui-ai-assistant,https://github.com/jsuarezruiz/maui-ai-assistant,37,Enhance your .NET MAUI development experience with this AI-powered Visual Studio Extension.,The MIT License,0,0,0,0,2024-09-04
ke1020/Bee,https://github.com/ke1020/Bee,37,“日理万机”工具箱,Apache License 2.0,0,0,0,0,2024-09-27
versile2/ThemeCreatorMudBlazor,https://github.com/versile2/ThemeCreatorMudBlazor,36,,The MIT License,0,0,0,0,2024-08-08
NicyPeng0425/PengFramework,https://github.com/NicyPeng0425/PengFramework,36,A framework for the development of action games.,Apache License 2.0,0,0,0,0,2024-08-03
OnClick9927/ActionEditor,https://github.com/OnClick9927/ActionEditor,36,类似TimeLine 的编辑器   (技能/Buff/剧情/等等),The MIT License,0,0,0,0,2024-12-03
Authentic199/Population.NET,https://github.com/Authentic199/Population.NET,36,,The MIT License,0,0,0,0,2024-12-16
phdguigui/ParallelUniverses,https://github.com/phdguigui/ParallelUniverses,35,"Concepts explanations and code examples of how threads, CPU cores, asynchronous programming and related topics work in .Net Core.",The MIT License,0,0,0,0,2025-02-04
vycdev/MineDirt,https://github.com/vycdev/MineDirt,35,Minecraft clone in MonoGame,The MIT License,0,0,0,0,2025-01-02
m-jovanovic/aspire-orchestration,https://github.com/m-jovanovic/aspire-orchestration,35,A sample application demonstrating how to use Aspire orchestration (migrating from Docker Compose).,The MIT License,0,0,0,0,2024-09-09
roundyyy/intelligent_mesh_combiner,https://github.com/roundyyy/intelligent_mesh_combiner,35,Intelligent Mesh Combiner is a powerful Unity Editor tool designed to optimize your scenes by intelligently grouping and combining meshes based on their proximity and materials.,The MIT License,0,0,0,0,2024-09-11
nurlanvalizada/NLBInjecto,https://github.com/nurlanvalizada/NLBInjecto,34,"Custom, lightweight, extensible, and testable dependency injection (DI) container for .NET applications. Built from scratch to help you understand DI internals, customize registrations, and extend behavior beyond the built-in .NET DI framework",The MIT License,0,0,0,0,2024-10-17
dennisdoomen/dotnet-package-templates,https://github.com/dennisdoomen/dotnet-package-templates,34,"""dotnet new"" templates for building NuGet-published (content-only) multi-targeting libraries with all the bells and whistles",The MIT License,0,0,0,0,2025-01-17
Tr1turbo/BlendShare,https://github.com/Tr1turbo/BlendShare,34,BlendShare is an Unity tool designed for creators who need to share blendshapes without distributing the original FBX files. This tool enables the extraction of blendshapes from FBX files and stores them in a custom asset format. These assets can be easily shared and applied to compatible FBX files.,The MIT License,0,0,0,0,2024-07-08
GregorBiswanger/SemanticFlow,https://github.com/GregorBiswanger/SemanticFlow,34,"State Manager for orchestrating AI-driven workflows with Microsoft Semantic Kernel. Simplify complex processes into modular, self-contained Activities.",Apache License 2.0,0,0,0,0,2024-11-25
minhsangdotcom/Clean-Architecture_The-Template,https://github.com/minhsangdotcom/Clean-Architecture_The-Template,34,"The ultimate .NET Core Clean Architecture Solution Template is here! 🚀 Designed for speed and scalability, it helps you deliver high-quality applications effortlessly.",The MIT License,0,0,0,0,2025-01-20
mili-tan/ArashiDNS.Aha,https://github.com/mili-tan/ArashiDNS.Aha,34,Aha is a HTTP Alidns. / 阿里云递归解析服务 HTTP DNS 客户端，相比 DoH、DoT 接入方式劲省五倍配额，支持 ECS 传入。,The MIT License,0,0,0,0,2024-08-28
BeratARPA/HTML-Thermal-Printer,https://github.com/BeratARPA/HTML-Thermal-Printer,33,A WPF application that allows direct printing of HTML content to Windows printers with custom formatting tags support and preview functionality. Perfect for thermal printers and receipt printing.,The MIT License,0,0,0,0,2025-01-04
BestoGames/BestoNet,https://github.com/BestoGames/BestoNet,33,"BestoNet is a custom rollback networking solution developed for the fighting game Idol Showdown. Built in C# for Unity, it integrates with Facepunch Steamworks to provide a robust and efficient rollback implementation.",The MIT License,0,0,0,0,2024-11-16
xtlvlv/UpUpServer,https://github.com/xtlvlv/UpUpServer,32,A simple game service framework.,The MIT License,0,0,0,0,2024-08-19
AnhPham/Simple-Screen-Manager-for-Unity-aka-SS,https://github.com/AnhPham/Simple-Screen-Manager-for-Unity-aka-SS,32,A simple and flexible Unity library for managing and navigating screens with high performance and reusability.,The MIT License,0,0,0,0,2025-01-03
Permiso-io-tools/SkyScalpel,https://github.com/Permiso-io-tools/SkyScalpel,31,,Apache License 2.0,0,0,0,0,2024-10-23
Felid-Force-Studios/StaticEcs,https://github.com/Felid-Force-Studios/StaticEcs,31,C# Entity component system framework,The MIT License,0,0,0,0,2024-11-25
ZhiQiu-Kinsey/AppleLivePhotoConvert,https://github.com/ZhiQiu-Kinsey/AppleLivePhotoConvert,31,本程序用于将苹果设备的实况照片转换为小米手机可识别的动态照片格式。支持动态照片拆分。This program is used to convert live photos of iPhone into live photo formats that can be recognized by Xiaomi mobile phones. Supports Motion Photo splitting,The MIT License,0,0,0,0,2024-12-19
TanerSaydam/2025-clean-architecture-setup,https://github.com/TanerSaydam/2025-clean-architecture-setup,31,2025 yılında kullanabileceğimiz Clean Architecture Setup,The MIT License,0,0,0,0,2025-01-21
poorna-soysa/hangfire-demo,https://github.com/poorna-soysa/hangfire-demo,31,"This repository showcases the integration of Hangfire with .NET 8 for managing background tasks in web applications. Hangfire allows you to easily enqueue and manage jobs such as email notifications, data processing, and scheduled tasks, all while providing a robust dashboard for monitoring job status and execution history.",The MIT License,0,0,0,0,2024-10-26
BillyCool/MariesWonderland,https://github.com/BillyCool/MariesWonderland,31,A private server implementation for mobile game NieR Reincarnation,The MIT License,0,0,0,0,2024-07-22
microsoft/contoso-real-estate-power-platform,https://github.com/microsoft/contoso-real-estate-power-platform,30,"The Contoso Real Estate (Power Platform Edition) project is an adaptation of the Azure Sample 'Contoso Real Estate'. This project demonstrates how to develop, deploy, test, and manage a real estate management solution using Power Platform, Azure, and GitHub.",The MIT License,0,0,0,0,2024-10-01
Higgins-PT/Vaporwave_Unity,https://github.com/Higgins-PT/Vaporwave_Unity,30,[蒸汽机] 虚拟信号蒸汽波风格化 Unity 后处理程序，移植自开源项目[vaporwave]https://github.com/itorr/vaporwave?tab=readme-ov-file,The MIT License,0,0,0,0,2024-11-15
Molth/NativeCollections,https://github.com/Molth/NativeCollections,30,High performance pure C# native collections. ,The MIT License,0,0,0,0,2024-08-13
anthony81799/PowerToysRun-RDP,https://github.com/anthony81799/PowerToysRun-RDP,30,A PowerToysRun plugin to launch RDP connections,The MIT License,0,0,0,0,2024-07-13
fdonnet/yarp-security-api-and-ui,https://github.com/fdonnet/yarp-security-api-and-ui,30,Security layer (API) that you can use to protect your Yarp routes and the apis behind it. A Blazor ui is available to configure your things. Subscriptions and tenants management included.,The MIT License,0,0,0,0,2025-02-15
Azure-Samples/netai-chat-with-your-data,https://github.com/Azure-Samples/netai-chat-with-your-data,29,,The MIT License,0,0,0,0,2024-12-27
imi-tat0r/CSSharpUtils,https://github.com/imi-tat0r/CSSharpUtils,29,"CSSharpUtils is an extension library for CounterStrikeSharp (CSSharp) that simplifies player management, message formatting, configuration updates, and more.",The MIT License,0,0,0,0,2024-07-28
Stevenic/convo,https://github.com/Stevenic/convo,29,Convo is a conversational programming language that's designed to be generated and interpreted by a Large Language Model (LLM).,Creative Commons 1.0 Universal,0,0,0,0,2024-10-06
coreyjohn115/ET-MMO,https://github.com/coreyjohn115/ET-MMO,28,Unity3D MMO Demo And C# Server Framework,The MIT License,0,0,0,0,2024-07-30
oculus-samples/Unity-SpiritSling,https://github.com/oculus-samples/Unity-SpiritSling,28,"Spirit Sling is a social mixed reality (MR) app created to show developers how to build exciting tabletop games that give users a reason to be together in MR.With our new and improved Avatars, and the power of mixed reality, users can now place a fun tabletop experience on a surface and invite a friend into their space to play with them.",The MIT License,0,0,0,0,2024-10-16
Ddemon26/TCS-PhysicsDropper,https://github.com/Ddemon26/TCS-PhysicsDropper,27,Drops Objects In Edit Mode,The MIT License,0,0,0,0,2024-11-06
emirkivrak/Gitostory,https://github.com/emirkivrak/Gitostory,27,"Gitostory is an git-history system tailored for Unity. It focuses on asset history and progress. View, Compare and Restore previous versions of your assets.",The MIT License,0,0,0,0,2024-07-27
babaktaremi/MiniApi,https://github.com/babaktaremi/MiniApi,27,"A sample project demonstrating Vertical Slice Architecture using EF Core, Dapper , Mediator and ASP NET Core minimal APIs feature . With Postgres as database and Aspire as app host",The MIT License,0,0,0,0,2024-12-15
renatogroffe/SAST-DAST_DevOpsExperience-2024-07,https://github.com/renatogroffe/SAST-DAST_DevOpsExperience-2024-07,27,Conteúdos sobre SAST (Static Application Security Testing) e DAST (Dynamic Application Security Testing) de apresentação realizada durante a edição de Julho-2024 do DevOps Experience.,The MIT License,0,0,0,0,2024-07-24
Nenkai/ACEvo.Package,https://github.com/Nenkai/ACEvo.Package,27,KSPackage (kspkg) archive tool for Assetto Corsa EVO.,The MIT License,0,0,0,0,2025-01-17
gerbsec/SmokeyObfuscator,https://github.com/gerbsec/SmokeyObfuscator,27,Rewrite to fit my needs,Apache License 2.0,0,0,0,0,2024-07-05
RockwellAutomation/ra-logix-cicd,https://github.com/RockwellAutomation/ra-logix-cicd,27,Example CI/CD system for Logix Control Systems.,The MIT License,0,0,0,0,2024-10-31
Devolutions/avalonia-themes,https://github.com/Devolutions/avalonia-themes,27,Custom Avalonia Themes developed by Devolutions,The MIT License,0,0,0,0,2024-11-28
frierun/frierun,https://github.com/frierun/frierun,27,"Frierun is an open source Infrastructure as Code (IaC) tool. It allows easy one-click installation and uninstallation of packages, yet it is highly configurable via Dependency Injection.",The MIT License,0,0,0,0,2024-09-25
jianghupt/VME,https://github.com/jianghupt/VME,26,Virtual Machine Encryption for .NET,The MIT License,0,0,0,0,2024-09-29
inversionhourglass/Pooling,https://github.com/inversionhourglass/Pooling,26,Replace the new operation with the object pool operation at compile time.,The MIT License,0,0,0,0,2024-08-26
saurabhchalke/whisper-meta-quest,https://github.com/saurabhchalke/whisper-meta-quest,26,Running speech-to-text in a Meta Quest headset using OpenAI's Whisper tiny model,The MIT License,0,0,0,0,2024-07-31
AIDotNet/AutoGpt,https://github.com/AIDotNet/AutoGpt,26,AutoGpt 智能推理SDK，利用AI本身的能力进行多次对话推理，回复效果更加理想，更智能。,The MIT License,0,0,0,0,2024-09-19
ara3d/Plato.Geometry,https://github.com/ara3d/Plato.Geometry,26,A multi-language geometry library suitable as a CAD kernel.  ,The MIT License,0,0,0,0,2024-08-12
OnyxAmber/UnityDesktopPetFramework,https://github.com/OnyxAmber/UnityDesktopPetFramework,25,"A transparent window interactive example project based on Unity URP pipeline, suitable for desktop pets, desktop gadgets, etc.",The MIT License,0,0,0,0,2024-12-09
Vagabond-K/SpatialInterpolationSample,https://github.com/Vagabond-K/SpatialInterpolationSample,25,"GPU를 이용하여 공간 보간(Spatial Interpolation)을 수행하고, 그 결과를 표시하는 WPF 기반 샘플 프로그램입니다.",The MIT License,0,0,0,0,2024-10-26
dotnet9/AvaloniaExtensions,https://github.com/dotnet9/AvaloniaExtensions,25,Some syntactic sugar for Avalonia UI development.,The MIT License,0,0,0,0,2024-08-14
NotNite/ImSky,https://github.com/NotNite/ImSky,25,A Bluesky client made with Dear ImGui,The MIT License,0,0,0,0,2024-09-08
friflo/ECS.CSharp.Benchmark-common-use-cases,https://github.com/friflo/ECS.CSharp.Benchmark-common-use-cases,25,C# ECS Benchmarks,The MIT License,0,0,0,0,2024-07-09
yn01-dev/Expect,https://github.com/yn01-dev/Expect,25,Expression-based Assertion Library for .NET,The MIT License,0,0,0,0,2025-01-24
8LWXpg/PowerToysRun-SSH,https://github.com/8LWXpg/PowerToysRun-SSH,25,PowerToys Run plugin for connecting to ssh clients,The MIT License,0,0,0,0,2024-09-30
chrisizeful/Gizmo3D,https://github.com/chrisizeful/Gizmo3D,25,Gizmo3D encapsulates the Godot Engines 3D move/scale/rotation gizmos into a customizable node for use at runtime.,The MIT License,0,0,0,0,2024-10-05
BorisTheBrave/RuleBook,https://github.com/BorisTheBrave/RuleBook,25,"A C# library for modular functions and actions, heavily inspired by Inform 7's rulebooks",The MIT License,0,0,0,0,2024-09-01
zetaloop/windows-11-context-menu-manager,https://github.com/zetaloop/windows-11-context-menu-manager,25,管理 Win11 新右键菜单的小工具汉化版 Chinese Localized Fork,The MIT License,0,0,0,0,2025-01-10
TS-KargoTakip/KargoTakip.Server,https://github.com/TS-KargoTakip/KargoTakip.Server,25,Kargo takip projesinin backend reposu,The MIT License,0,0,0,0,2025-02-08
MPowerKit/GoogleMaps,https://github.com/MPowerKit/GoogleMaps,24,"Google Maps SDK library for .NET MAUI. Allows to interact with map in MVVM manner through bindings or with map control directly. Includes such features as Pins, Circles, Polylines, Polygons, Ground overlays, Tiles, Clusters, Heat maps, KML, GeoJSON.",The MIT License,0,0,0,0,2024-11-27
iomoath/FileWatchTower,https://github.com/iomoath/FileWatchTower,24,FWT is a security analysis and file monitoring tool that utilizes Sysmon events.,Apache License 2.0,0,0,0,0,2024-07-11
deyordanov/SoftUni-Training,https://github.com/deyordanov/SoftUni-Training,24,,The MIT License,0,0,0,0,2024-07-06
KristofferStrube/Blazor.MediaStreamRecording,https://github.com/KristofferStrube/Blazor.MediaStreamRecording,24,A Blazor wrapper for the MediaStream Recording browser API.,The MIT License,0,0,0,0,2024-08-18
codewriter-packages/TMP-Image,https://github.com/codewriter-packages/TMP-Image,24,Script for drawing sprite from Text Mesh Pro atlases in UGUI,The MIT License,0,0,0,0,2024-10-20
Voyonic-Systems/Echoes,https://github.com/Voyonic-Systems/Echoes,24,Simple type safe translations for Avalonia,The MIT License,0,0,0,0,2024-10-10
luisllamasbinaburo/DeepSeek-NET,https://github.com/luisllamasbinaburo/DeepSeek-NET,24,A modern .NET (C#) wrapper for the DeepSeek AI API,The MIT License,0,0,0,0,2025-01-22
loresoft/Equatable.Generator,https://github.com/loresoft/Equatable.Generator,23,Source generator for Equals and GetHashCode with attribute based control of equality implementation,The MIT License,0,0,0,0,2024-08-29
whoeevee/ivinject,https://github.com/whoeevee/ivinject,23,The most demure iOS app injector and signer,The MIT License,0,0,0,0,2024-11-03
kfdf/fake-doom,https://github.com/kfdf/fake-doom,23,Doom software renderer,The MIT License,0,0,0,0,2024-08-10
PassiveModding/atompds,https://github.com/PassiveModding/atompds,23,An atproto PDS implementation in .NET (C#),The MIT License,0,0,0,0,2024-12-14
awesome-excel/awesome-excel,https://github.com/awesome-excel/awesome-excel,23,,The MIT License,0,0,0,0,2024-07-13
thisisnabi/Bible,https://github.com/thisisnabi/Bible,23,YARP API Gateway in ASP.NET Core,The MIT License,0,0,0,0,2024-07-04
DinoChiesa/dotnetzip-2025,https://github.com/DinoChiesa/dotnetzip-2025,23,Updated DotNetZip that builds with current .NET,Apache License 2.0,0,0,0,0,2025-01-19
VeryJokerJal/Alpha,https://github.com/VeryJokerJal/Alpha,23,,The MIT License,0,0,0,0,2025-01-16
engineering87/dotnet-design-patterns,https://github.com/engineering87/dotnet-design-patterns,23,GoF Design Patterns implemented in .NET C#,The MIT License,0,0,0,0,2024-08-12
mattwar/Linq2Span,https://github.com/mattwar/Linq2Span,23,LINQ implementation for Span,Apache License 2.0,0,0,0,0,2024-09-26
amoerie/fluentassertions-migrator,https://github.com/amoerie/fluentassertions-migrator,23,Migrates FluentAssertions to standard xunit assertions,The MIT License,0,0,0,0,2025-01-23
NotNite/SPRXPatcher,https://github.com/NotNite/SPRXPatcher,23,A modern PlayStation 3 ELF patcher to load SPRX files,The MIT License,0,0,0,0,2024-08-11
aniketrajnish/PixelPerfectShadowCaster2D-Unity,https://github.com/aniketrajnish/PixelPerfectShadowCaster2D-Unity,23,Pixel Perfect Shadow Caster (2D) for Unity,The MIT License,0,0,0,0,2025-01-28
afrise/MCPSharp,https://github.com/afrise/MCPSharp,22,MCPSharp is a .NET library that helps you build Model Context Protocol (MCP) servers - the standardized API protocol used by AI assistants and models.,The MIT License,0,0,0,0,2025-02-17
qian-o/AvalonDock.Themes.WPFUI,https://github.com/qian-o/AvalonDock.Themes.WPFUI,22,Based on WPFUI theme library for AvalonDock.,The MIT License,0,0,0,0,2024-12-13
scottdurow/magical-mystery-tour,https://github.com/scottdurow/magical-mystery-tour,22,"The Contoso Real Estate (Power Platform Edition) project is an adaptation of the Azure Sample 'Contoso Real Estate'. This project demonstrates how to develop, deploy, test, and manage a real estate management solution using Power Platform, Azure, and GitHub.",The MIT License,0,0,0,0,2024-09-15
questfulcat/SolidModelBrowser,https://github.com/questfulcat/SolidModelBrowser,22,"Viewer and converter for STL, 3MF, OBJ, PLY, GCODE files",The MIT License,0,0,0,0,2024-10-17
pimbrouwers/Danom,https://github.com/pimbrouwers/Danom,22,Structures for durable programming patterns in C#.,Apache License 2.0,0,0,0,0,2024-08-11
alexanderameye/stencil-debugger,https://github.com/alexanderameye/stencil-debugger,22,,The MIT License,0,0,0,0,2025-02-19
oskardudycz/kandddinsky2024,https://github.com/oskardudycz/kandddinsky2024,22,,The MIT License,0,0,0,0,2024-10-26
MrVeit/Veittech-UnigramPayment,https://github.com/MrVeit/Veittech-UnigramPayment,22,A library for making payments inside web applications made on Unity using a new internal currency - Telegram Stars.,The MIT License,0,0,0,0,2024-07-14
KubaZ2/Sharp,https://github.com/KubaZ2/Sharp,21,"Sharp is a powerful Discord bot that runs, decompiles, and shows JIT disassembly of .NET languages. With .NET 9 support!",The MIT License,0,0,0,0,2024-08-09
Anwar-alhitar/Deepseek.Asp.Client,https://github.com/Anwar-alhitar/Deepseek.Asp.Client,21,,The MIT License,0,0,0,0,2025-01-29
TORISOUP/VoicevoxClientSharp,https://github.com/TORISOUP/VoicevoxClientSharp,21,,The MIT License,0,0,0,0,2024-11-07
yazilimacademy/YazilimAcademyPayments,https://github.com/yazilimacademy/YazilimAcademyPayments,21,This is the yazilim academy payments project from the livestreams for PAYTR payments provider.,The MIT License,0,0,0,0,2024-12-14
kwan3854/Unity-NOPE,https://github.com/kwan3854/Unity-NOPE,21,The fastest functional programming library for Unity – the easiest and quickest way to handle exceptions and null values.,The MIT License,0,0,0,0,2025-01-26
AIDotNet/Markdown.AIRender,https://github.com/AIDotNet/Markdown.AIRender,21,,The MIT License,0,0,0,0,2024-12-27
syncfusion/essential-ui-kit-for-.net-maui,https://github.com/syncfusion/essential-ui-kit-for-.net-maui,21,Free and beautiful XAML template pages for .NET MAUI apps.,The MIT License,0,0,0,0,2024-12-02
kteong1012/LubanEditor,https://github.com/kteong1012/LubanEditor,21,Luban较为通用的编辑器工具,The MIT License,0,0,0,0,2024-08-26
xboxoneresearch/Interop,https://github.com/xboxoneresearch/Interop,21,Xbox SystemOS specific interop code,The MIT License,0,0,0,0,2024-07-06
phanphantz/GameDevSecretSauce,https://github.com/phanphantz/GameDevSecretSauce,21,,The MIT License,0,0,0,0,2024-07-31
buraksenyurt/ProgrammingWithCSharp,https://github.com/buraksenyurt/ProgrammingWithCSharp,21,İstanbul Teknik Üniversitesi Matematik Mühendisliği bölümü için açılmlış olan C# ile Nesne Yönelimli Programlamanın Temelleri konulu ders notlarını ve örnek kodları içeren repodur.,The MIT License,0,0,0,0,2024-10-14
zvasya/Istok,https://github.com/zvasya/Istok,21,Cross-platform open-source C# Game Engine,The MIT License,0,0,0,0,2024-09-16
marcominerva/TwoFactorAuthenticationSample,https://github.com/marcominerva/TwoFactorAuthenticationSample,21,A sample that showcases how to implement Two-Factor authentication in a Web API using an external Authenticator app,The MIT License,0,0,0,0,2024-09-02
russkyc/russkyc-ui-avalonia,https://github.com/russkyc/russkyc-ui-avalonia,21,"Clean, beautifully-designed, and customizable components for Avalonia applications.",The MIT License,0,0,0,0,2024-12-27
CCEMT/Emilia-NodeEditor,https://github.com/CCEMT/Emilia-NodeEditor,20,Unity 纯编辑器实现的节点编辑器框架,The MIT License,0,0,0,0,2024-12-23
mrange/AvaloniaOpenGlTest,https://github.com/mrange/AvaloniaOpenGlTest,20,Tinkering with Avalonia+OpenGL,Creative Commons 1.0 Universal,0,0,0,0,2024-07-06
alinaduca/BachelorsThesis-UnityLab,https://github.com/alinaduca/BachelorsThesis-UnityLab,20,"Chemistry laboratory in Virtual Reality, made with Unity and Blender. Bachelor's thesis, year 2024. Keywords: VR, chemistry-lab, chemistry-models, experiments, chatbot, reactions",The MIT License,0,0,0,0,2024-07-12
DevTeam/csharp-interactive,https://github.com/DevTeam/csharp-interactive,20, Build automation system for .NET,The MIT License,0,0,0,0,2024-07-18
franny1615/MAUI.Bootstrap,https://github.com/franny1615/MAUI.Bootstrap,20,.NET MAUI Version of Bootstrap web components.,The MIT License,0,0,0,0,2024-09-21
erievs/mangotube,https://github.com/erievs/mangotube,20,A YouTube cleint for Windows Mobile 8.1 powered by invidious. ,The MIT License,0,0,0,0,2024-08-24
Njabulo240/InventorySystem,https://github.com/Njabulo240/InventorySystem,20,"An advanced Inventory Management System for managing IT assets, providing features such as inventory tracking, user management, reports and analytics, asset management, maintenance schedules, and device status reporting.",The MIT License,0,0,0,0,2024-07-09
SketchNow/SketchNow.WPF,https://github.com/SketchNow/SketchNow.WPF,20,An application brings the ability to draw on your screen,The MIT License,0,0,0,0,2024-10-11
taublast/ShadersCarousel,https://github.com/taublast/ShadersCarousel,19,DrawnUI and SKSL shaders are used to construct a custom Carousel control for .NET MAUI. SkiaSharp version 3 made this possible.,The MIT License,0,0,0,0,2024-11-09
NatVanG/PBI-InspectorV2,https://github.com/NatVanG/PBI-InspectorV2,19,A rules-based Power BI report layout testing tool.,The MIT License,0,0,0,0,2024-07-11
pabloFuente/livekit-server-sdk-dotnet,https://github.com/pabloFuente/livekit-server-sdk-dotnet,19,".NET APIs to manage LiveKit Rooms, Access Tokens, Egress, Ingress, SIP and Agents. This library is designed to work with livekit-server. Use it with a .NET backend to manage access to LiveKit.",Apache License 2.0,0,0,0,0,2024-11-08
MorizeroDev/Minity,https://github.com/MorizeroDev/Minity,19,"A Unity extension framework that includes features such as object pooling, scene routing, UI manager, binding view, and behavior trees.",Apache License 2.0,0,0,0,0,2024-09-21
m-jovanovic/service-discovery-consul,https://github.com/m-jovanovic/service-discovery-consul,19,Service discovery demo in .NET using Consul as a service registry.,The MIT License,0,0,0,0,2024-07-03
iONLY100/WeChatFerry.WinForm,https://github.com/iONLY100/WeChatFerry.WinForm,19,WeChatFerry 的 C# WinForm 客户端,The MIT License,0,0,0,0,2024-07-29
GregFinzer/Blazor8Auth,https://github.com/GregFinzer/Blazor8Auth,19,,The MIT License,0,0,0,0,2024-07-24
daohainam/lets-learn-aspnet,https://github.com/daohainam/lets-learn-aspnet,19,,The MIT License,0,0,0,0,2024-08-14
